intreno;butxt;xauthgrp;syst_num;status;objname;tipob;validfrom;validto;priznas;region;bezei;home_city;city;zzcitydistr;city2;region_city;street;num;vidpr;zz_vidpr;zz_spost;zz_peref;zz_dnperp;zz_doperp;currtxt;elorgst_text;blktx;grpodr;vsp_num;vsp_name;statisp;curpriz;podrvalfrom;podrvalto;zz_objcat;zzelorgst_text;orgunit_text;blkid_easup_txt;statusesq;zz_priznas;segmentt;subsegmentt;irrate_ch;elorgst;grpodr_;usgfunction;xmusgfunction;zz_prport;zz_prpl;k4_koef_ch;first_line_house;posnr;bukrs;objnr;zz_klasz;objnr_ao;factusing;branc;segment;obsh_plosh;osnov_plosh;vspom_plosh;proch_plosh;plosh_v_ar;neis_plosh;osn_obsh;vspom_obsh;org_pm;teh_pm;balans_v;ostat_v;rinoch_v;arend_st;no_nds_st;nds;obespech;val_arend_st;val_no_nds_st;val_nds;perem_ap;obespech_z;schet_podr;vspplp;vspshch;obespech_p;schet_zdn;neis_square;orgunit;blkid_easup;orgunit_square;quan;irrate;k4_koef;zz_lattitude;zz_longitude;ctl_action;ctl_validfrom;ctl_validto;ctl_pa_loading;archive_name;file_name;ctl_loading
IB00100009988;Поволжский банк;Волгоградское отд. №8621;5400/1/1446;В пользовании;опер.касса №8621/0455;Здание/помещение  (нежилое);2002-04-30;9999-12-31;СМ- сельская местность;34;обл Волгоградская;р-н Ольховский;;;с Гусевка;;ул Почтовая;29/2;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Не планируется переформатирование;2024-02-08;2024-06-29;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис №8621/0455;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001446;04;I000000000000000835150;06;8621;06;47.1000;47.1000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.213500;0.175000;0.038500;0.000000;0.000000;0.000000;0.000000;0.000000;47.1000;1;0.0000;0.0000;47.1000;0;0.0000;10271146;38;47.1000;1.0000;0.00;1.0000000000;54.730161;21.368388;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100009990;Поволжский банк;Волгоградское отд. №8621;5400/1/1448;В пользовании;д/о 8621/453 Иловлинский р-н ст. Качалино;Здание/помещение  (нежилое);2003-08-15;9999-12-31;СМ- сельская местность;34;обл Волгоградская;р-н Иловлинский;;;ст Качалино;;ул Железнодорожная;2;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис №8621/0453;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001448;04;I000000000000000834475;06;8621;06;35.4000;35.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.150000;0.150000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;35.4000;1;0.0000;0.0000;35.4000;0;0.0000;10271149;38;35.4000;1.0000;0.00;1.0000000000;49.119804;44.062317;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100009992;Поволжский банк;Волгоградское отд. №8621;5400/1/1450;В пользовании;Волгоградское ОСБ № 8621/207;Здание/помещение  (нежилое);2011-09-16;9999-12-31;М – город с населением >=1000 тыс. жителей;34;обл Волгоградская;;г Волгоград;;;;пр-кт им В.И.Ленина;209;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2021-06-01;2021-09-15;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8621/0207;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001450;01;I000000000000000835145;06;8621;06;240.4000;240.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.246000;1.246000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;21.8545;1;0.0000;0.0000;21.8545;0;0.0000;10047976;38;240.4000;11.0000;0.00;1.0000000000;48.704071;44.451768;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100009999;Поволжский банк;Волгоградское отд. №8621;5400/1/1457;В пользовании;Волгоградское ОСБ № 8621/208;Здание/помещение  (нежилое);2009-01-01;9999-12-31;М – город с населением >=1000 тыс. жителей;34;обл Волгоградская;;г Волгоград;;;;ул им Менжинского;11А;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2021-10-12;2021-12-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8621/0208;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001457;02;I000000000000000838280;06;8621;06;131.0000;131.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.200000;1.200000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;13.1000;1;0.0000;0.0000;13.1000;0;0.0000;10047994;38;131.0000;10.0000;0.00;1.0000000000;48.704071;44.451768;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010006;Поволжский банк;Оренбургское отд. №8623;5400/1/1464;В пользовании;8623 Д/о №8623/297;Здание/помещение  (нежилое);2004-07-01;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Сорочинский;;;с Матвеевка;;ул Центральная;39А;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис №8623/0297;Сеть продаж;Используется;05;Ритейл;Ритейл - ТЦ;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001464;06;I000000000000000836833;06;8623;06;14.3500;14.3500;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.160000;0.160000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;14.3500;1;0.0000;0.0000;14.3500;0;0.0000;10288030;38;14.3500;1.0000;0.00;1.0000000000;52.154612;53.284729;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010009;Поволжский банк;Оренбургское отд. №8623;5400/1/1467;В пользовании;8623 Д/о №8623/196;Здание/помещение  (нежилое);2005-01-11;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Тюльганский;;;с Благодарное;;ул Советская;68/2;Аренда (гос. соб-ть);04;Договор аренды (субаренды);;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис №8623/0196;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001467;04;I000000000000000834183;06;8623;06;17.6000;17.6000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.183000;0.150000;0.033000;0.000000;0.000000;0.000000;0.000000;0.000000;17.6000;1;0.0000;0.0000;17.6000;0;0.0000;10287729;38;17.6000;1.0000;0.00;1.0000000000;52.206245;55.822491;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010010;Поволжский банк;Оренбургское отд. №8623;5400/1/1468;В пользовании;8623 Д/о №8623/195;Здание/помещение  (нежилое);2005-02-01;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Тюльганский;;;с Благовещенка;;ул Молодежная;3а;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис № 8623/0195;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001468;04;I000000000000000834153;06;8623;06;18.0000;18.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.207000;0.207000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18.0000;1;0.0000;0.0000;18.0000;0;0.0000;10274732;38;18.0000;1.0000;0.00;1.0000000000;52.192768;55.956320;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010011;Поволжский банк;Оренбургское отд. №8623;5400/1/1469;В пользовании;8623 Д/о №8623/305;Здание/помещение  (нежилое);2002-09-28;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Ташлинский;;;п Калинин;;ул Центральная;2;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис № 8623/0305;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001469;06;I000000000000000836579;06;8623;06;16.0000;16.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.094400;0.078667;0.015730;0.000000;0.000000;0.000000;0.000000;0.067546;16.0000;1;0.0000;0.0000;16.0000;0;0.0000;10271591;38;16.0000;1.0000;0.00;1.0000000000;51.847550;52.715671;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010013;Поволжский банк;Оренбургское отд. №8623;5400/1/1471;В пользовании;8623 Д/о №8623/168;Здание/помещение  (нежилое);2005-04-12;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Октябрьский;;;с Второе Имангулово;;ул Центральная;45А;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис № 8623/0168;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001471;04;I000000000000000834154;06;8623;06;16.9600;16.9600;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.322642;0.322642;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;16.9600;1;0.0000;0.0000;16.9600;0;0.0000;10271660;38;16.9600;1.0000;0.00;1.0000000000;52.179519;55.369383;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010017;Поволжский банк;Оренбургское отд. №8623;5400/1/1475;В пользовании;8623 Д/о №8623/194;Здание/помещение  (нежилое);2005-04-01;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Тюльганский;;;с Владимировка;;ул Торговая;1;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис № 8623/0194;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001475;04;I000000000000000834109;06;8623;06;18.0000;18.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.110973;0.090961;0.020010;0.000000;0.000000;0.000000;0.000000;0.000000;18.0000;1;0.0000;0.0000;18.0000;0;0.0000;10271661;38;18.0000;1.0000;0.00;1.0000000000;52.350342;56.009948;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010056;Поволжский банк;Оренбургское отд. №8623;5400/1/1514;В пользовании;8623 Д/о №8623/349;Здание/помещение  (нежилое);2004-11-17;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Бузулукский;;;с Преображенка;;ул Мира;5;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Дополнительный офис № 8623/0349;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001514;05;I000000000000000836580;06;8623;06;12.5000;12.5000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.160001;0.131148;0.028850;0.000000;0.000000;0.000000;0.000000;0.000000;12.5000;1;0.0000;0.0000;12.5000;0;0.0000;10270165;38;12.5000;1.0000;0.00;1.0000000000;53.158054;52.538337;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100010058;Поволжский банк;Оренбургское отд. №8623;5400/1/1516;В пользовании;8623 Д/о №8623/286;Здание/помещение  (нежилое);2004-12-30;9999-12-31;СМ- сельская местность;56;обл Оренбургская;р-н Акбулакский;;;с Федоровка;;ул Центральная;19;Аренда (гос. соб-ть);04;Договор аренды (субаренды);;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Базовое подразделение;Дополнительный офис № 8623/0286;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;5400;IB54000000000100001516;04;I000000000000000836812;06;8623;06;15.8000;15.8000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.143280;0.119400;0.023880;0.000000;0.000000;0.000000;0.000000;0.000000;15.8000;1;0.0000;0.0000;15.8000;0;0.0000;10271590;38;15.8000;1.0000;0.00;1.0000000000;52.251450;51.970986;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
